tag,root,pos,count
on_back,on,ADP,176599
cyberpunk,cyberpunk,PROPN,2384
cyborg,cyborg,PROPN,6465
ghost,ghost,NOUN,20066
hand_on_hip,hand,NOUN,103569
hand_on_own_face,hand,NOUN,27777
shaded_face,face,NOUN,40573
hands_on_another's_shoulders,hand,NOUN,3080
chinese_text,text,NOUN,14581
orgasm,orgasm,NOUN,11129
vaginal_object_insertion,insertion,NOUN,8028
5girls,girl,NOUN,46554
explosion,explosion,NOUN,8263
glaring,glare,VERB,5036
cleavage_cutout,cutout,NOUN,56119
clothing_cutout,cutout,NOUN,93469
naughty_face,face,NOUN,22892
siblings,sibling,NOUN,70351
green_theme,theme,NOUN,6210
eromanga,eromanga,PROPN,0
o_o,o,INTJ,20287
6+girls,girl,NOUN,68203
lolita_fashion,fashion,NOUN,21754
neck_ribbon,ribbon,NOUN,82369
running,running,NOUN,21013
grabbing_from_behind,grab,VERB,13734
grin,grin,NOUN,145364
hood,hood,NOUN,182575
sniper,sniper,PROPN,222
fingernails,fingernail,NOUN,110308
sharp_fingernails,fingernail,NOUN,15301
sharp_toenails,toenail,NOUN,1106
toenails,toenail,NOUN,23429
...,...,PUNCT,32839
black_border,border,NOUN,9735
border,border,NOUN,59864
spoken_ellipsis,ellipsis,NOUN,22203
apron,apron,PROPN,139904
maid_apron,apron,NOUN,27058
fleeing,fleeing,NOUN,2163
sword,sword,NOUN,206445
blush_stickers,sticker,NOUN,62189
goggles_on_head,goggle,NOUN,22175
blood_from_mouth,blood,NOUN,3925
strangling,strangling,NOUN,2356
arachne,arachne,PROPN,873
arthropod_girl,girl,NOUN,4702
carapace,carapace,NOUN,644
confession,confession,NOUN,1684
extra_eyes,eye,NOUN,5604
multiple_legs,leg,NOUN,849
spider_girl,girl,NOUN,1951
taur,taur,PROPN,3282
huge_ass,ass,NOUN,9314
mirror,mirror,NOUN,17973
tate_eboshi,eboshi,PROPN,10045
fairy,fairy,NOUN,11409
fairy_wings,wing,NOUN,13656
artist_name,name,NOUN,207933
dark_background,background,NOUN,5991
dying,die,VERB,441
fur_trim,trim,NOUN,98543
gold_trim,trim,NOUN,22229
parody,parody,NOUN,61736
sad,sad,ADJ,7858
bikini_bottom,bottom,NOUN,6476
4boys,boy,NOUN,22116
bald,bald,PROPN,9759
bus,bus,NOUN,1110
energy_beam,beam,NOUN,671
hooded_jacket,jacket,NOUN,32833
mechanical_arms,arm,NOUN,9181
motor_vehicle,vehicle,NOUN,31079
single_mechanical_arm,arm,NOUN,5539
superhero,superhero,NOUN,5643
tire,tire,ADJ,862
black_background,background,NOUN,42522
blank_page,page,NOUN,185
page_number,number,NOUN,18403
tall,tall,ADJ,877
black_bow,bow,NOUN,83367
black_headwear,headwear,NOUN,87811
eyebrows,eyebrow,NOUN,43638
eyelashes,eyelash,NOUN,92467
forehead,forehead,NOUN,28883
hair_bow,bow,NOUN,388099
multiple_hair_bows,bow,NOUN,3309
orange_bow,bow,NOUN,16454
polka_dot_bow,bow,NOUN,8227
abs,abs,INTJ,57588
pointing,pointing,NOUN,43629
5others,other,NOUN,293
alcohol,alcohol,NOUN,26719
beer,beer,NOUN,6768
black_apron,apron,NOUN,2288
black_shirt,shirt,NOUN,98419
blue_bow,bow,NOUN,65336
bottle,bottle,NOUN,48608
collared_shirt,shirt,NOUN,221832
drinking_glass,drink,VERB,26364
glass_bottle,bottle,NOUN,570
multiple_others,other,NOUN,7728
naval_uniform,uniform,NOUN,12527
on_floor,on,ADP,16028
platinum_blonde_hair,hair,NOUN,5877
short_twintails,twintail,NOUN,43923
turban,turban,PROPN,2153
>_<,>,PUNCT,45674
?,?,PUNCT,42112
sparkle,sparkle,PROPN,89173
tabard,tabard,NOUN,18620
cape,cape,NOUN,152476
head_bump,bump,NOUN,1910
drinking_pee,drink,VERB,192
fainting,fainting,NOUN,341
spitting,spitting,NOUN,1770
grey_skirt,skirt,NOUN,27184
spread_anus,spread,VERB,4305
mating_press,press,NOUN,2091
wing_hug,hug,NOUN,133
claws,claw,NOUN,31237
desk,desk,NOUN,27421
striped_legwear,legwear,NOUN,25511
night,night,NOUN,76804
night_sky,sky,NOUN,35324
+++,+,PUNCT,11123
silk,silk,NOUN,3868
spider_web,web,NOUN,3636
text-only_page,page,NOUN,2403
text_focus,focus,NOUN,15746
rape_face,face,NOUN,645
evil_grin,grin,NOUN,4223
evil_smile,smile,NOUN,9417
monster_boy,boy,NOUN,4273
splat_roller_(splatoon),roller,PROPN,286
blue_theme,theme,NOUN,20227
hand_on_another's_head,hand,NOUN,21924
imminent_penetration,penetration,NOUN,8687
crying,cry,VERB,48880
crying_with_eyes_open,cry,VERB,22267
pudding,pudding,NOUN,2660
crossed_arms,arm,NOUN,57661
piggyback,piggyback,PROPN,3146
brick_wall,wall,NOUN,7388
curly_hair,hair,NOUN,22430
debris,debris,NOUN,2879
korean_text,text,NOUN,12799
rubble,rubble,NOUN,1807
turtleneck,turtleneck,NOUN,71163
turtleneck_sweater,sweater,NOUN,17363
alternate_hairstyle,alternate,VERB,76756
death,death,NOUN,4143
forest,forest,NOUN,25424
guro,guro,PROPN,2923
hanging,hanging,NOUN,1524
headshot,headshot,NOUN,264
holding_hands,hold,VERB,70152
nature,nature,NOUN,35568
third_eye,eye,NOUN,36726
upset,upset,ADJ,263
dragon_girl,girl,NOUN,19593
dragon_horns,horn,NOUN,23781
dragon_tail,tail,NOUN,15620
mecha,mecha,PROPN,32837
robot,robot,NOUN,46392
polearm,polearm,PROPN,42437
spear,spear,NOUN,20818
bandage_over_one_eye,bandage,NOUN,3271
dark_room,room,NOUN,453
moss,moss,PROPN,2166
peeing,pee,VERB,8324
peeing_self,pee,VERB,2895
white_ribbon,ribbon,NOUN,33218
aura,aura,PROPN,9084
bandaged_head,head,NOUN,2194
blood_on_bandages,blood,NOUN,461
blood_on_face,blood,NOUN,18419
blood_splatter,splatter,NOUN,5247
cuts,cut,NOUN,3200
dark_aura,aura,NOUN,1175
demon_boy,boy,NOUN,3641
severed_limb,limb,NOUN,744
1other,1,NUM,30179
arrow_(projectile),arrow,PROPN,15278
bird_girl,girl,NOUN,2406
dog_girl,girl,NOUN,14889
helmet,helmet,PROPN,48931
hiding,hiding,NOUN,3093
horse_ears,ear,NOUN,51495
horse_girl,girl,NOUN,42759
horse_tail,tail,NOUN,29913
knight,knight,NOUN,5136
owl_ears,ear,NOUN,944
plate_armor,armor,NOUN,1210
2019,2019,NUM,2582
frilled_shirt,shirt,NOUN,10933
tamandua_ears,ears,PROPN,156
tamandua_tail,tail,PROPN,110
white_bow,bow,NOUN,47566
black_sclera,sclera,PROPN,14548
colored_sclera,sclera,NOUN,25433
crack,crack,NOUN,4396
expressionless,expressionless,ADJ,62857
stud_earrings,earring,NOUN,12574
embarrassed,embarrass,VERB,66967
5boys,boy,NOUN,10817
breast_squeeze,squeeze,NOUN,20730
crushing,crush,VERB,551
cum_on_breasts,cum,NOUN,31814
femdom,femdom,NOUN,11592
happy,happy,ADJ,56502
paizuri,paizuri,PROPN,29791
picking_up,pick,VERB,397
+_+,+,PUNCT,20148
holding_jewelry,hold,VERB,744
holding_ring,ring,NOUN,259
jewelry_removed,remove,VERB,605
proposal,proposal,NOUN,613
w,w,NOUN,9492
yaoi,yaoi,INTJ,33662
white_eyes,eye,NOUN,7834
towel,towel,PROPN,40525
vore,vore,PROPN,1050
sleeping,sleep,VERB,51311
spoken_exclamation_mark,mark,NOUN,8044
waking_up,wake,VERB,4576
idol,idol,INTJ,8265
paper_fan,fan,NOUN,5627
uchiwa,uchiwa,PROPN,3909
breast_hold,hold,NOUN,25188
bedwetting,bedwetting,NOUN,168
pee_stain,stain,NOUN,349
black_armor,armor,NOUN,3130
blood_on_clothes,blood,NOUN,10242
dark_persona,persona,NOUN,7892
lap_pillow,pillow,NOUN,5857
sunlight,sunlight,NOUN,55381
window,window,NOUN,89555
brown_theme,theme,NOUN,2562
curled_horns,horn,NOUN,9510
suit,suit,NOUN,48769
attack,attack,NOUN,2202
gun_to_head,gun,NOUN,692
metal_collar,collar,NOUN,3788
musket,musket,PROPN,617
pirate,pirate,NOUN,2716
pirate_hat,hat,NOUN,4200
rabbit_ears,ear,NOUN,153142
scar_on_face,scar,NOUN,29748
skull_and_crossbones,skull,NOUN,2481
skull_collar,collar,NOUN,218
walking_away,walk,VERB,375
lactation,lactation,NOUN,14149
wet,wet,ADJ,107525
axe,axe,PROPN,9834
bush,bush,NOUN,11660
green_shirt,shirt,NOUN,16369
accident,accident,NOUN,575
engrish_text,text,NOUN,6784
facial_hair,hair,NOUN,70614
fur-trimmed_hood,hood,NOUN,2846
goatee,goatee,NOUN,14352
lizard_tail,tail,NOUN,1251
lizardman,lizardman,PROPN,322
oversized_zipper,zipper,NOUN,160
ranguage,ranguage,NOUN,7734
white_coat,coat,NOUN,14537
yo-yo,yo,INTJ,1083
black_clothes,clothe,NOUN,507
black_dress,dress,NOUN,137788
frilled_sleeves,sleeve,NOUN,43127
holding_stuffed_toy,hold,VERB,6771
polar_chaldea_uniform,uniform,NOUN,3
upside-down,down,NOUN,19011
castle,castle,NOUN,5587
holding_sword,hold,VERB,62034
blue_sweater,sweater,NOUN,6298
hands_on_own_head,hand,NOUN,2248
other_focus,focus,NOUN,2082
shiny,shiny,ADJ,5318
shiny_hair,hair,NOUN,0
crossed_bangs,bang,NOUN,18901
hand_on_head,hand,NOUN,2544
pixiv_id,d,NOUN,1544
salute,salute,NOUN,12308
twitter_username,username,NOUN,156199
heart-shaped_box,box,NOUN,5016
valentine,valentine,PROPN,17777
clothes_writing,writing,NOUN,32351
japanese_flag,flag,NOUN,1567
gem_uniform_(houseki_no_kuni),uniform,NOUN,2727
katana,katana,PROPN,49522
signature,signature,NOUN,189718
freckles,freckle,NOUN,25078
topless_male,male,NOUN,23412
3d,3d,NUM,10575
6+boys,boy,NOUN,23584
helicopter,helicopter,NOUN,1508
mikumikudance,mikumikudance,PROPN,111
onigiri,onigiri,PROPN,5136
repairing,repairing,NOUN,187
sailor,sailor,NOUN,4446
truck,truck,NOUN,1556
arm_up,arm,NOUN,134394
silent_comic,comic,PROPN,13379
dragon,dragon,NOUN,15535
princess_carry,carry,PROPN,9261
aqua_hair,hair,NOUN,84073
baggy_pants,pant,NOUN,3894
bandaged_leg,leg,NOUN,8779
black_pants,pant,NOUN,61717
chameleon_tail,tail,NOUN,193
cracked_wall,wall,NOUN,880
dark-skinned_male,male,NOUN,52540
fur-trimmed_jacket,jacket,NOUN,12622
grey_sclera,sclera,NOUN,274
kabedon,kabedon,PROPN,2279
light_purple_hair,hair,NOUN,30553
rubber_gloves,glove,NOUN,615
scorpion_tail,tail,NOUN,549
coca-cola,cola,NOUN,1433
inkbrush_(splatoon),inkbrush,PROPN,184
n-zap_(splatoon),n,PROPN,126
snack,snack,NOUN,1076
splat_charger_(splatoon),charger,NOUN,177
splattershot_(splatoon),splattershot,PROPN,750
splattershot_jr_(splatoon),jr,PROPN,163
sunset,sunset,NOUN,21408
;),;),PUNCT,18612
beach,beach,NOUN,62041
blood_on_weapon,blood,NOUN,4092
blood_trail,trail,NOUN,172
skindentation,skindentation,NOUN,81503
hair_twirling,twirling,NOUN,3098
lipstick,lipstick,NOUN,44286
makeup,makeup,NOUN,80458
multiple_tails,tail,NOUN,38527
chainsaw,chainsaw,NOUN,2826
covered_mouth,mouth,NOUN,13710
v,v,NOUN,87729
aqua_eyes,eye,NOUN,123691
double_bun,bun,NOUN,86351
gift_box,box,NOUN,14203
gothic_lolita,lolita,NOUN,14212
hands_on_own_cheeks,hand,NOUN,5301
mini_hat,hat,NOUN,18697
headpat,headpat,PROPN,12481
2015,2015,NUM,2450
crystal_ball,ball,NOUN,939
rice_bowl,bowl,NOUN,2452
welding_mask,mask,NOUN,304
bouncing_breasts,breast,NOUN,18706
lamia,lamia,PROPN,3765
pussy_juice,juice,NOUN,80802
scales,scale,NOUN,11617
chasing,chase,VERB,1865
covered_navel,navel,NOUN,83671
finger_to_mouth,finger,NOUN,28994
orange_eyes,eye,NOUN,106952
alternate_breast_size,alternate,VERB,23372
thick_eyebrows,eyebrow,NOUN,52379
blue_dress,dress,NOUN,75298
gesture,gesture,NOUN,579
ice_wings,wing,NOUN,10939
white_hairband,hairband,NOUN,18893
facial,facial,ADJ,35696
buruma,buruma,PROPN,21870
extra_arms,arm,NOUN,5624
looking_up,look,VERB,47454
microphone,microphone,NOUN,33525
zipper,zipper,PROPN,25699
heart_of_string,heart,NOUN,10619
no_hat,hat,NOUN,32247
no_headwear,headwear,NOUN,32247
lily_(flower),flower,NOUN,5636
saber_(weapon),saber,NOUN,968
white_cape,cape,NOUN,8457
beret,beret,NOUN,67582
cloak,cloak,NOUN,31269
frown,frown,ADJ,68458
grey_background,background,NOUN,165394
two-tone_background,background,NOUN,28790
white_jacket,jacket,NOUN,53459
character_doll,doll,NOUN,13910
kiss,kiss,NOUN,38772
laughing,laugh,VERB,10591
squid,squid,NOUN,1938
surprise_kiss,kiss,NOUN,1747
surprised,surprise,VERB,38178
bench,bench,NOUN,11539
karakasa_obake,obake,PROPN,6523
after_anal,after,ADP,3432
gaping,gape,VERB,2790
chessboard,chessboard,PROPN,552
hand_on_own_cheek,hand,NOUN,14404
sweet_potato,potato,NOUN,2047
content_rating,rating,NOUN,6686
doujin_cover,cover,NOUN,24750
between_breasts,between,ADP,38423
nipple_slip,slip,NOUN,13733
person_between_breasts,person,NOUN,382
bangle,bangle,NOUN,12617
centaur,centaur,NOUN,1523
christmas_ornaments,ornament,NOUN,3191
fake_antlers,antler,NOUN,1528
merry_christmas,christmas,PROPN,6363
saddle,saddle,PROPN,933
adapted_costume,costume,NOUN,35561
lights,light,NOUN,2517
long_tongue,tongue,NOUN,4247
full_moon,moon,NOUN,28514
petticoat,petticoat,NOUN,13755
purple_bow,bow,NOUN,20737
rock,rock,NOUN,17996
star_(sky),star,NOUN,36783
starry_sky,sky,NOUN,25277
torii,torii,PROPN,10006
music,music,NOUN,15402
singing,singing,NOUN,8202
inverted_nipples,nipple,NOUN,12019
large_areolae,areolae,NOUN,14240
eyewear_on_head,eyewear,NOUN,31555
homework,homework,NOUN,202
pajamas,pajama,NOUN,18498
table,table,NOUN,56146
pov,pov,PROPN,70999
ass_visible_through_thighs,ass,NOUN,65486
boombox,boombox,NOUN,334
drinking_straw,drink,VERB,19819
dropping,drop,VERB,1118
hairlocs,hairloc,NOUN,2214
male_swimwear,swimwear,NOUN,6106
muscular,muscular,ADJ,79570
swim_briefs,brief,NOUN,1974
chromatic_aberration,aberration,NOUN,12627
:t,:,PUNCT,18034
beach_umbrella,umbrella,NOUN,5825
hermit_crab,crab,NOUN,198
o-ring,o,INTJ,27885
o-ring_top,top,NOUN,9216
sun_hat,hat,NOUN,21858
t-shirt,shirt,NOUN,40056
thermos,thermos,NOUN,861
visor_cap,cap,NOUN,15931
bokura_wa_ima_no_naka_de,de,X,676
araki_hirohiko_(style),hirohiko,PROPN,887
left-to-right_manga,left,NOUN,2788
licking_cheek,lick,VERB,380
licking_face,lick,VERB,1112
man_face,face,NOUN,163
style_parody,parody,NOUN,11533
city_lights,light,NOUN,2921
scenery,scenery,NOUN,35459
:3,:3,PUNCT,77394
blank_eyes,eye,NOUN,6340
branch,branch,NOUN,14765
oppai_loli,loli,PROPN,3501
panda_girl,girl,NOUN,259
sweating_profusely,sweat,VERB,5818
v-shaped_eyebrows,eyebrow,NOUN,107712
wolf_ears,ear,NOUN,51822
wolf_girl,girl,NOUN,14949
wolf_tail,tail,NOUN,30802
blue_coat,coat,NOUN,5649
book,book,NOUN,100142
full-face_blush,blush,NOUN,17561
holding_book,book,NOUN,25150
honey,honey,NOUN,1117
jar,jar,PROPN,3862
mask_around_neck,mask,NOUN,1162
red_jacket,jacket,NOUN,30390
wolf_boy,boy,NOUN,2468
sexually_suggestive,suggestive,ADJ,11337
what,what,PRON,3536
skirt_lift,lift,NOUN,57952
lips,lip,NOUN,112826
military_hat,hat,NOUN,18951
peaked_cap,cap,NOUN,34514
sample,sample,NOUN,9403
spider_lily,lily,PROPN,3659
white_flower,flower,NOUN,46664
naoetsu_high_school_uniform,uniform,NOUN,2480
out_of_frame,out,ADP,23237
pink_shirt,shirt,NOUN,22722
very_long_sleeves,sleeve,NOUN,1748
aiming_at_viewer,aim,VERB,2719
arm_at_side,arm,NOUN,24887
arm_cannon,cannon,NOUN,8225
embers,ember,NOUN,2579
facial_mark,mark,NOUN,63001
graviton_beam_emitter,emitter,NOUN,129
mechanical_parts,part,NOUN,2327
science_fiction,fiction,NOUN,28942
ayaya~,ayaya~,PROPN,352
onsen,onsen,PROPN,13481
tokin_hat,hat,PROPN,32822
weight_conscious,conscious,ADJ,1144
alternate_height,alternate,VERB,258
controller,controller,NOUN,11599
demon_horns,horn,NOUN,41346
game_controller,controller,NOUN,6444
logo,logo,NOUN,13900
long_tail,tail,NOUN,765
older,old,ADJ,21276
torn,tear,VERB,1650
torn_wings,wing,NOUN,545
virtual_youtuber,youtuber,PROPN,200857
breast_expansion,expansion,NOUN,1199
bursting_breasts,breast,NOUN,5306
hat_ribbon,ribbon,NOUN,49475
no_shirt,shirt,NOUN,3380
white_bra,bra,NOUN,24011
yellow_bow,bow,NOUN,28724
alternate_eye_color,alternate,VERB,10699
black_jacket,jacket,NOUN,113253
bleeding,bleeding,NOUN,3014
blue_gloves,glove,NOUN,13998
crossbow,crossbow,PROPN,1815
green_bow,bow,NOUN,26734
unusually_open_eyes,eye,NOUN,884
enmaided,enmaide,VERB,17225
maid_headdress,headdress,NOUN,97380
on_side,on,ADP,63680
tail_grab,grab,NOUN,1351
fire,fire,NOUN,47518
red_theme,theme,NOUN,6855
ears,ear,NOUN,0
narrow_waist,waist,NOUN,7530
neck,neck,NOUN,1466
tied_hair,hair,NOUN,19681
necktie_between_breasts,necktie,NOUN,7734
april_fools,fool,NOUN,1321
sparkling_eyes,eye,NOUN,5838
panty_pull,pull,NOUN,40927
pillow,pillow,NOUN,101588
black_ribbon,ribbon,NOUN,85507
red_bow,bow,NOUN,133844
red_skirt,skirt,NOUN,73203
asymmetrical_bangs,bang,NOUN,16547
dual_persona,persona,NOUN,26760
missing_eye,eye,NOUN,338
red_shirt,shirt,NOUN,38537
scar_across_eye,scar,NOUN,15627
skin_fang,fang,NOUN,28392
groping,groping,NOUN,14523
candy,candy,NOUN,36372
couch,couch,NOUN,34605
halloween,halloween,PROPN,24883
jack-o'-lantern,jack,NOUN,14010
naked_apron,apron,NOUN,8219
portrait_(object),portrait,NOUN,996
pot,pot,NOUN,4602
pumpkin,pumpkin,PROPN,10094
recursion,recursion,NOUN,360
rug,rug,NOUN,1945
tablecloth,tablecloth,NOUN,1297
wooden_floor,floor,NOUN,18098
night_battle_idiot,idiot,NOUN,250
threat,threat,NOUN,249
sketch,sketch,NOUN,114452
alternate_skin_color,alternate,VERB,1527
chi-hatan_(emblem),hatan,PROPN,134
emblem,emblem,NOUN,14475
frog_hair_ornament,ornament,NOUN,15014
snake_hair_ornament,ornament,NOUN,11424
gauntlets,gauntlet,NOUN,39106
lightning,lightning,NOUN,4545
rain,rain,NOUN,23602
storm,storm,NOUN,602
animal_hood,hood,NOUN,17443
bunny_hood,hood,PROPN,2809
hood_up,hood,NOUN,26334
hoodie,hoodie,NOUN,83287
one_eye_covered,eye,NOUN,17996
black_vest,vest,NOUN,20260
red_neckwear,neckwear,NOUN,1075
red_ribbon,ribbon,NOUN,119671
animal,animal,NOUN,68555
animal_ears_helmet,helmet,NOUN,155
bird,bird,NOUN,70068
evening,evening,NOUN,4618
fire_helmet,helmet,NOUN,152
firefighter,firefighter,NOUN,388
holding_axe,axe,NOUN,2924
knee_pads,pad,NOUN,9466
outstretched_hand,hand,NOUN,17601
squirrel_girl,girl,NOUN,2459
squirrel_tail,tail,NOUN,3103
utility_pole,pole,NOUN,4867
fat_mons,mon,NOUN,5875
android,android,NOUN,14683
chair,chair,NOUN,63190
paradeus,paradeus,PROPN,397
scythe,scythe,PROPN,12210
whisker_markings,marking,NOUN,10307
mob_cap,cap,NOUN,51544
pornography,pornography,NOUN,1003
suitcase,suitcase,NOUN,4622
train_interior,interior,NOUN,5028
cyclops,cyclop,NOUN,2296
one-eyed,eyed,NOUN,7854
yandere_trance,trance,PROPN,557
ankle_cuffs,cuff,NOUN,2305
arm_behind_back,arm,NOUN,24770
blue_background,background,NOUN,66118
no_pants,pant,NOUN,39213
wide_hips,hip,NOUN,25817
animal_hands,hand,NOUN,21523
fewer_digits,digit,NOUN,1972
american_flag_panties,pantie,NOUN,117
star-shaped_pupils,pupil,NOUN,10191
thong,thong,PROPN,23718
headset,headset,NOUN,25123
paizuri_invitation,invitation,NOUN,636
multiple_horns,horn,NOUN,2780
one_side_up,up,ADV,67464
open_jacket,jacket,NOUN,122313
full_armor,armor,NOUN,4888
visor,visor,NOUN,4631
underwater,underwater,ADV,16968
bespectacled,bespectacled,ADJ,19776
hagoromo,hagoromo,PROPN,2908
head_between_breasts,head,NOUN,1617
shawl,shawl,PROPN,19808
veil,veil,PROPN,34975
headpiece,headpiece,NOUN,16132
kissing_cheek,cheek,NOUN,3602
eyeball,eyeball,PROPN,13850
green_skirt,skirt,NOUN,40707
hat_bow,bow,NOUN,37884
light_green_hair,hair,NOUN,2950
yellow_shirt,shirt,NOUN,19933
ass_shake,shake,NOUN,977
camera,camera,NOUN,14940
black_sailor_collar,collar,NOUN,22762
fang_out,fang,VERB,9609
height,height,NOUN,418
light_brown_eyes,eye,NOUN,0
messy_hair,hair,NOUN,39220
blue_headwear,headwear,NOUN,26636
tatami,tatami,PROPN,11574
ambiguous_gender,gender,NOUN,4015
multiple_rings,ring,NOUN,3719
rabbit_girl,girl,NOUN,16730
rhodes_island_logo,logo,NOUN,748
boyshort_panties,pantie,NOUN,446
armored_boots,boot,NOUN,11607
handgun,handgun,NOUN,27044
red_legwear,legwear,NOUN,9491
black_panties,pantie,NOUN,96765
cosplay,cosplay,NOUN,96644
curtains,curtain,NOUN,44501
egg_vibrator,vibrator,NOUN,3568
eyes_visible_through_hair,eye,NOUN,50356
highleg,highleg,PROPN,67330
highleg_panties,pantie,NOUN,14563
knee_up,knee,NOUN,23044
microskirt,microskirt,NOUN,13890
nose_blush,blush,NOUN,72994
on_desk,on,ADP,4215
sex_toy,toy,NOUN,37192
shimakaze_(kancolle)_(cosplay),shimakaze,PROPN,2364
sitting_on_desk,sit,VERB,2325
vibrator,vibrator,NOUN,17143
miniboy,miniboy,PROPN,3016
right-to-left_comic,comic,NOUN,350
swallowing,swallow,VERB,475
biting,biting,NOUN,11418
finger_in_another's_mouth,finger,NOUN,2368
minigirl,minigirl,PROPN,20088
struggling,struggling,ADJ,867
checkered,checkered,ADJ,5193
checkered_neckwear,neckwear,NOUN,342
partially_fingerless_gloves,glove,NOUN,18416
unbuttoned,unbutton,VERB,14126
unbuttoned_shirt,shirt,NOUN,4443
broken_glass,glass,NOUN,2413
doctor,doctor,NOUN,1272
door,door,NOUN,15642
glass,glass,NOUN,12830
hooded,hood,VERB,0
hooded_robe,robe,NOUN,1148
backlighting,backlighting,NOUN,24869
blood_drip,drip,NOUN,353
blood_on_hands,blood,NOUN,4696
brooch,brooch,NOUN,40799
dark,dark,ADJ,10940
frilled_shirt_collar,collar,NOUN,21686
hand_up,hand,NOUN,193400
light,light,NOUN,11936
long_skirt,skirt,NOUN,20774
pink_headwear,headwear,NOUN,11301
pink_skirt,skirt,NOUN,25240
pink_wings,wing,NOUN,1154
puffy_short_sleeves,sleeve,NOUN,114588
puffy_sleeves,sleeve,NOUN,221190
purple_background,background,NOUN,23217
streaming_tears,tear,NOUN,4432
belly_grab,grab,NOUN,1067
black_scarf,scarf,NOUN,8101
black_shorts,short,NOUN,60480
blue_feathers,feather,NOUN,791
cityscape,cityscape,NOUN,11410
ear_piercing,piercing,NOUN,38415
feather_hair,hair,NOUN,2343
palm_tree,tree,NOUN,15572
striped_skirt,skirt,NOUN,4663
computer,computer,NOUN,10034
first_aid_kit,kit,NOUN,691
hospital,hospital,NOUN,699
hospital_bed,bed,NOUN,1071
keyboard_(computer),keyboard,NOUN,3575
labcoat,labcoat,NOUN,14957
light_brown_hair,hair,NOUN,52332
medic,medic,NOUN,192
monitor,monitor,NOUN,7021
mouse_(computer),mouse,NOUN,2399
mousepad_(object),mousepad,NOUN,419
originium_(arknights),originium,PROPN,326
oripathy_lesion_(arknights),lesion,PROPN,4974
paper,paper,NOUN,17940
pen,pen,PROPN,13062
rabbit_boy,boy,PROPN,1059
red_cross,cross,NOUN,1622
writing,writing,NOUN,2858
printer,printer,NOUN,130
antennae,antennae,PROPN,15381
centipede,centipede,NOUN,464
^^^,^^^,PUNCT,41888
heavy_breathing,breathing,NOUN,26475
lactation_through_clothes,lactation,NOUN,1022
german_flag,flag,NOUN,1254
hand_on_another's_face,hand,NOUN,10190
iron_cross,cross,NOUN,7897
teardrop,teardrop,NOUN,5139
kuromorimine_school_uniform,uniform,NOUN,1691
shiny_skin,skin,NOUN,101938
halftone,halftone,PROPN,8432
anzio_school_uniform,uniform,NOUN,2146
crotch_seam,seam,NOUN,13046
lifted_by_self,lift,VERB,44771
folded_ponytail,ponytail,NOUN,19422
money,money,NOUN,4663
black_bikini,bikini,NOUN,73740
drum_(container),container,NOUN,1116
hand_on_own_chest,hand,NOUN,42139
partially_undressed,undress,VERB,3310
scar_on_cheek,scar,NOUN,8093
chinese_clothes,clothe,NOUN,62693
erection,erection,NOUN,57980
penises_touching,touch,VERB,1022
precum,precum,ADV,9796
alternate_universe,universe,NOUN,2754
slit_pupils,pupil,NOUN,43235
crazy_eyes,eye,NOUN,4597
hakama_short_skirt,skirt,NOUN,11275
wet_clothes,clothe,NOUN,36071
cross,cross,NOUN,48088
cross_earrings,earring,NOUN,5129
ear_blush,blush,NOUN,5764
half-closed_eyes,eye,NOUN,57707
paizuri_under_clothes,paizuri,PROPN,3824
assertive_female,female,NOUN,6085
